ID,Session,Online,DG_DataRows,DG_Coins_Kept,DG_Coins_Given,DG_RT,OS,UG_DataRows,UG_Accept,UG_Offer_Accept,UG_Coins_Given,UG_Coins_Kept,UG_Decision_RT,UG_RT,UG_Attempts,DG_UG_Diff,DG_UG_RT_Diff,UG_Total_RT,it_P6,lr_P6,eg_P6,w_P6,st_P6,repst_P6,it,lr,eg,w_lo,w_hi,st,repst,w_diff,tot_delay,tot_delay_perc,AvgRT,RT_STD,AvgRT_3SD,AvgdelayRT,Exp_delay_trials,Exp_delay_avg_rating,Exp_delay_unique_ratings,Exp_delay_auc,Exp_reward_trials,Exp_reward_avg_rating,Exp_reward_unique_ratings,Exp_reward_auc,corr_r_exp_delay,corr_int_exp_delay,corr_rsq_exp_delay,corr_r_exp_reward,corr_int_exp_reward,corr_rsq_exp_reward,School,Gender,Group,Online_y,Age_Frac,Age_YrsMths,Train_ID,TrainingWeeks,TotalSessions,TotalBonusGames,PercentageBonusDone,Training_Version,Group_Name,Train_Coef,SES,ComboEdu,ComboEmploy,Raw_Vocab,T_Vocab,Raw_Matrix,T_Matrix,T_ScoreSum,FSIQ-2,Perc_Rank,Age_Frac_Imp,corsi_max_wm_t,PBI_t,cf_switchrt_t,cogflex_t,REzssrtnr_t,REflankerswitch_t,REflankerinh_t,stroop_t,dprimeONEBACK_t,dprimeTWOBACK_t,english_scores,maths_scores,total_scores,time
131,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Churchfields,F,1,2,10.9,"10,10",121,7,11,2,16.66666667,2,Experimental,4.935693726,2.5,3,2,,,,,,,,10.330556,,,,,0.36275613,,,,,,,,,
131,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Churchfields,F,1,2,,,121,7,11,2,16.66666667,2,Experimental,4.935693726,2.5,3,2,,,,,,,,10.330556,,,,,,,,,,,,,,
132,0,0,6,4,2,8.777333333,WindowsLaptop,7,Yes,1,2,4,17.96,4.250285714,,0,-4.527047619,,,,,,,,,,,,,,,,7,38.88888889,2105.5,1865.673297,2105.5,2185,6,7.975,6,4.005,4,7.2825,4,2.191,-0.63,5.18,0.844001191,0.9635,-2.535,0.986198691,Churchfields,M,2,0,9.213888889,"9,2",131,8,31,17,53.125,2,Control,-3.085416242,2,2,2,25,47,21,60,107,106,68,9.2138891,7,0.60522938,465.22223,0.5174852,1.2730843,0.13402745,0.16702648,0.000171244,0.88690472,0.88095242,,,,
132,1,0,6,4,2,2.168,WindowsLaptop,7,Yes,1,3,3,5.76,2.401571429,,1,0.233571429,,,,,,,,,,,,,,,,11,61.11111111,1896.833333,1141.99548,1896.833333,2067.818182,6,5.333333333,5,2.9045,4,0.1825,2,0.0365,-1.448,5.401333333,0.389280624,0.1095,-5.365,0.6,Churchfields,M,2,0,9.4,"9,4",131,8,31,17,53.125,2,Control,-3.085416242,2,2,2,27,53,20,58,111,109,73,9.2138891,6,0.069098711,121.49762,-0.41775325,-0.62480205,-0.007291675,-0.078774914,-0.95672697,0.88690472,0.72619045,,,,
132,2,1,,3,3,2.9134,Win32,,Yes,1,,,3.32089,,1,,,3.32089,,,,,,,,,,,,,,,18,100,0.9519025,0.546230559,0.9519025,0.9519025,6,6.936728513,6,3.471759337,4,9.944445292,1,2.983333588,-1.25211635,6.319135737,0.989816549,0,4.944445292,1,Churchfields,M,2,0,,,131,8,31,17,53.125,2,Control,-3.085416242,2,2,2,,,22,62,,,,9.2138891,7,0.5070715,-31.369873,-0.46189255,-0.45984125,,,,,,,,,
134,0,0,6,4,2,0.928666667,WindowsLaptop,7,No,0,3,3,16.987,3.247857143,,1,2.319190476,,0.677406786,0.114613797,0.486582838,0.352248443,0.055019412,-1.031643917,0.676954487,0.111892442,0.486267508,0.468902956,0.369657371,0.051454266,-1.031127758,-0.099245585,7,38.88888889,784.7777778,535.8759246,784.7777778,950,6,8.33,6,4.1675,4,8.1575,4,2.4465,-0.486285714,5.032,0.998526066,0.6275,0.02,0.994274333,Ray Lodge,F,1,2,9.530555556,"9,6",157,6,13,0,0,2,Experimental,6.552250153,2.75,3,2.5,34,63,18,53,116,114,84,9.5305557,5,-0.86407864,492.71326,1.0476505,0.22741719,-0.89030004,0.50087798,-0.36165273,0.92261904,0.76190472,,,,
134,1,1,,2,4,4.616,Win32,,Yes,1,,,5.352,,1,,,5.352,,,,,,,,,,,,,,,7,38.88888889,1.1105,0.570918893,0.989588235,1.354285714,6,6.541666667,6,3.423611111,4,8.171296296,4,2.476851852,-1.527248677,6.887037037,0.840829579,0.606481481,0.138888889,0.956844159,Ray Lodge,F,1,2,9.961111111,"9,11",157,6,13,0,0,2,Experimental,6.552250153,2.75,3,2.5,,,19,55,,,,9.5305557,,-0.92907101,104.54993,-0.65212369,0.31067395,,,,,,,,,
134,2,1,,6,0,4.31223,Win32,,Yes,1,,,1.09171,,1,,,1.09171,,,,,,,,,,,,,,,7,38.88888889,1.291794444,0.820025267,1.291794444,1.723488571,6,8.132716049,6,4.181481481,4,8.606481481,4,2.573611111,-1.107407407,7.008641975,0.807406085,0.412037037,1.546296296,0.961076464,Ray Lodge,F,1,2,10.71944444,"10,8",157,6,13,0,0,2,Experimental,6.552250153,2.75,3,2.5,,,18,52,,,,9.5305557,7,0.033211693,-106.2655,-0.73914319,1.1304169,,,,,,,,,
135,0,0,6,4,2,2.299666667,WindowsLaptop,,,,,,,,,,,,,,,,,,,,,,,,,,18,100,2927.777778,3590.119129,2145.882353,2927.777778,6,6.293333333,5,3.423,4,2.6125,3,0.545,-0.812571429,4.137333333,0.124268666,1.5225,-10,0.635925002,Ray Lodge,F,1,2,6.313888889,"6,3",156,6,12,0,0,2,Experimental,-11.42889302,2.75,3,2.5,,,,,,,,6.313889,4,-0.46494663,277.93457,0.003490754,-0.45338464,,-0.86612362,,0.79761904,0.083333336,,,,
135,1,1,,6,0,6.61021,Win32,,Yes,1,,,2.567625,,2,,,28.956675,,,,,,,,,,,,,,,6,33.33333333,1.843376389,1.162644917,1.843376389,2.2468825,6,4.297839506,6,1.78287037,4,9.956018519,3,2.986574074,-0.50978836,1.082098766,0.070070587,0.009722222,4.907407407,0.890909091,Ray Lodge,F,1,2,6.744444444,"6,8",156,6,12,0,0,2,Experimental,-11.42889302,2.75,3,2.5,,,19,69,,,,6.313889,6,0.013958078,375.61475,1.0043117,1.3332875,,,,,,,,,
135,2,1,,6,0,4.98563,Win32,,Yes,1,,,19.78263,,1,,,19.78263,,,,,,,,,,,,,,,18,100,2.169590278,1.270780669,2.169590278,2.169590278,6,7.287037037,6,3.673148148,4,9.224537037,4,2.743518519,-1.133862434,6.255555556,0.981015825,0.161574074,3.416666667,0.649207153,Ray Lodge,F,1,2,7.502777778,"7,6",156,6,12,0,0,2,Experimental,-11.42889302,2.75,3,2.5,,,15,57,,,,6.313889,7,0.66294783,-18.03125,0.71860635,-1.8907434,,,,,,,,,
136,0,0,6,3,3,1.1665,WindowsLaptop,7,No,0,3,3,2.699,1.280857143,,0,0.114357143,,0.376458229,0.549858174,0.486551587,0.725728851,0.135459077,-0.665322368,0.352997285,0.544364494,0.482017002,0.614778189,0.650009607,0.146245984,-0.686481837,0.035231418,7,38.88888889,1304.388889,830.7354034,1304.388889,1677,6,5.478333333,6,2.724,4,7.535,3,2.3095,-0.658,2.781333333,0.462018824,1.084,-2.885,0.896110304,Ray Lodge,F,1,0,8.494444444,"8,5",155,2,5,3,33.33333333,2,Experimental,16.47180286,3.5,2,5,19,41,11,40,81,84,14,8.4944448,6,-0.063923739,252.88232,-0.037965398,-1.8709065,0.02079621,0.28189084,0.51573896,0.91666669,0.63095242,,,,
136,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ray Lodge,F,1,0,,,155,2,5,3,33.33333333,2,Experimental,16.47180286,3.5,2,5,,,,,,,,8.4944448,,,,,,,,,,,,,,
136,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ray Lodge,F,1,0,,,155,2,5,3,33.33333333,2,Experimental,16.47180286,3.5,2,5,,,,,,,,8.4944448,,,,,,,,,,,,,,
137,0,0,6,4,2,3.5165,WindowsLaptop,7,Yes,1,3,3,44.247,9.664,,1,6.1475,,,,,,,,,,,,,,,,0,0,990.0555556,910.2061481,809.2352941,,6,0,1,0,4,10,1,3,0,-5,1,0,5,1,Ray Lodge,F,2,0,6.175,"6,2",160,7,19,9,47.36842105,2,Control,-3.261984488,1.25,1.5,1,23,60,12,53,113,111,79,6.1750002,5,0.56061959,462.91974,0.029001266,0.024714479,0.58868408,-0.16940612,-1.1869156,0.95833331,0.083333336,,,,
137,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ray Lodge,F,2,0,6.588888889,"6,7",160,7,19,9,47.36842105,2,Control,-3.261984488,1.25,1.5,1,,,,,,,,6.1750002,,-0.58917689,291.75769,-0.30093783,-0.87263733,,,,,,,,,
137,2,1,,4,2,72.429,Win32,,No,0,,,2.715,,1,,,2.715,,,,,,,,,,,,,,,14,77.77777778,3.185555556,1.365027913,3.185555556,3.1515,6,7.461004305,6,3.862942643,4,4.234667433,4,1.155763227,-1.126643492,6.404256528,0.720227155,1.453805596,-8.03436055,0.879270577,Ray Lodge,F,2,0,7.375,"7,4",160,7,19,9,47.36842105,2,Control,-3.261984488,1.25,1.5,1,,,16,59,,,,6.1750002,6,0.57813489,50.333313,-0.59263718,-0.74045694,,,,,,,,,
138,0,0,6,4,2,2.380833333,WindowsLaptop,7,No,0,3,3,9.731,2.514,,1,0.133166667,,,,,,,,,,,,,,,,4,22.22222222,1818.333333,1257.701639,1818.333333,1335.25,6,4.72,6,2.339,4,8.2275,4,2.492,-1.348,4.438,0.969473729,0.6625,-0.085,0.973845876,Ray Lodge,M,2,2,8.641666667,"8,7",159,7,16,2,12.5,2,Control,-12.07620567,1.25,1.5,1,25,52,12,42,94,94,34,8.6416664,4,0.72797573,752.16663,0.99231732,0.87327045,1.0604918,-0.44967261,-1.0772266,0.95833331,0.42857143,,,,
138,1,1,,3,3,13.700665,MacIntel,,No,0,,,3.94153,,1,,,3.94153,,,,,,,,,,,,,,,10,55.55555556,3.390321111,3.615946848,3.390321111,4.4664505,6,5.138842774,6,2.536125488,4,7.990820313,4,2.399558106,-1.353561663,4.876308594,0.962457308,0.702758789,-0.522973633,0.981528774,Ray Lodge,M,2,2,9.038888889,"9,0",159,7,16,2,12.5,2,Control,-12.07620567,1.25,1.5,1,,,14,46,,,,8.6416664,5,-0.39087525,,,-1.2073003,,,,,,,,,
138,2,1,,4,2,3.702695,Win32,,No,0,,,7.82353,,1,,,7.82353,,,,,,,,,,,,,,,18,100,1.247135833,1.09928424,1.031039706,1.247135833,6,7.944444845,6,3.973611302,4,4.719907443,4,1.290740755,-0.748677309,5.564815427,0.962730854,1.248611132,-6.523148219,0.808533872,Ray Lodge,M,2,2,9.794444444,"9,9",159,7,16,2,12.5,2,Control,-12.07620567,1.25,1.5,1,,,15,46,,,,8.6416664,,-0.91953027,203.54846,0.81686342,0.26627335,,,,,,,,,
139,0,0,6,4,2,8.687666667,WindowsLaptop,7,Yes,1,2,4,15.017,5.103571429,,0,-3.584095238,,0.499559362,0.300467659,0.424497244,0.371076847,-0.306938772,0.481363303,0.498588202,0.302370469,0.434935775,0.507429523,0.359918841,-0.309800837,0.481923389,-0.147510682,1,5.555555556,1751.277778,1729.08377,1413.823529,7488,6,0.156666667,2,0.047,4,8.245,4,2.4185,-0.134285714,-4.373333333,0.428571429,0.477,0.86,0.670969169,Merton Court,M,1,,8.563888889,"8,6",175,8,26,5,14.28571429,2,Experimental,-2.065789849,2.5,3,2,20,42,2,23,65,71,3,8.5638885,6,0.13998108,271.50989,0.19693238,-0.3806912,-0.043009877,-0.67123616,,0.84523809,,,,,
139,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Merton Court,M,1,,,,175,8,26,5,14.28571429,2,Experimental,-2.065789849,2.5,3,2,,,,,,,,8.5638885,,,,,,,,,,,,,,
139,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Merton Court,M,1,,,,175,8,26,5,14.28571429,2,Experimental,-2.065789849,2.5,3,2,,,,,,,,8.5638885,,,,,,,,,,,,,,
140,0,0,6,5,1,3.704333333,WindowsLaptop,7,Yes,1,1,5,9.741,2.518714286,,0,-1.185619048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Parkhill,M,2,0,10.39166667,"10,4",146,5,6,0,0,2,Control,-106.2306831,2,2.5,1,,,,,,,,10.391666,,0.29501757,316.97498,-0.5696342,-1.5983062,,,,,,,,,
140,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Parkhill,M,2,0,,,146,5,6,0,0,2,Control,-106.2306831,2,2.5,1,,,,,,,,10.391666,,,,,,,,,,,,,,
140,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Parkhill,M,2,0,,,146,5,6,0,0,2,Control,-106.2306831,2,2.5,1,,,,,,,,10.391666,,,,,,,,,,,,,,
141,0,0,18,4,2,3.704333333,WindowsLaptop,7,No,0,3,3,6.282,1.904571429,,1,-1.799761905,,0.599659648,0.668816036,0.522004466,0.507235775,0.141529212,0.837066661,0.609717601,0.658500915,0.514224374,0.434245292,0.58202844,0.136575969,0.830601403,0.147783148,11,61.11111111,972.9444444,461.5869649,972.9444444,1052.636364,6,7.67,4,3.852,4,8.5225,3,2.605,-1.141142857,6.664,0.835739957,0.6875,0.085,0.89226932,Parkhill,M,1,2,10.36388889,"10,4",140,8,25,9,33.33333333,2,Experimental,-3.940067991,1.5,2,1,26,48,7,31,79,82,12,10.363889,5,0.8531841,421.86554,1.134486,-0.23530434,0.57892567,-0.067326337,1.3293092,0.84523809,0.72619045,,,,
141,1,1,,3,3,5.02398,Linux armv7l,,No,0,,,1.984305,,1,,,1.984305,,,,,,,,,,,,,,,11,61.11111111,1.969228333,1.888615362,1.566274118,1.645225909,6,9.929634995,4,4.965173324,4,8.217783371,3,2.540768862,-0.009877205,4.964205212,0.346545166,0.738802671,-0.476229986,0.757799133,Parkhill,M,1,2,10.825,"10,9",140,8,25,9,33.33333333,2,Experimental,-3.940067991,1.5,2,1,,,19,54,,,,10.363889,6,-0.38356438,308.9408,-1.236575,-0.21237344,,,,,,,,,
141,2,1,,4,2,14.332705,Linux armv7l,,Yes,1,,,23.86611,,1,,,23.86611,,,,,,,,,,,,,,,18,100,1.566888611,1.433061951,1.30068,1.566888611,6,9.37463363,6,4.696338336,4,5.429702799,4,1.565363626,-0.146222387,4.886411985,0.917398017,1.383840958,-6.489501993,0.937474671,Parkhill,M,1,2,11.60277778,"11,7",140,8,25,9,33.33333333,2,Experimental,-3.940067991,1.5,2,1,,,26,76,,,,10.363889,7,-0.35979941,338.29309,0.90653563,0.91692942,,,,,,,,,
142,0,0,6,3,3,1.9765,WindowsLaptop,7,No,0,3,3,6.604,2.333142857,,0,0.356642857,,,,,,,,,,,,,,,,5,27.77777778,2882.777778,2284.533433,2882.777778,5442,6,5.928333333,6,3.076,4,7.1775,4,2.121,-1.900285714,7.579333333,0.94317317,0.8725,-2.185,0.956515798,Parkhill,F,2,2,9.883333333,"9,10",145,8,22,4,18.18181818,2,Control,-6.604729177,1,1,1,35,66,17,51,117,115,86,9.8833332,,-0.077772133,263.26971,0.46389732,1.2646967,0.000409991,0.56939459,0.04050377,0.92261904,0.45238096,,,,
142,1,1,,3,3,3.511705,Linux x86_64,,No,0,,,6.359355,,1,,,6.359355,,,,,,,,,,,,,,,9,50,2.342048889,2.210284774,2.342048889,3.243431667,6,6.02432835,6,3.135263238,4,6.757477254,4,2.000789381,-1.988158718,7.982883863,0.867185212,1.043434019,-3.45969284,0.966964276,Parkhill,F,2,2,10.33611111,"10,4",145,8,22,4,18.18181818,2,Control,-6.604729177,1,1,1,,,23,65,,,,9.8833332,7,-0.92240053,480.32385,0.25537422,-0.88521314,,,,,,,,,
142,2,1,,3,3,3.938235,Linux x86_64,,No,0,,,6.318465,,1,,,6.318465,,,,,,,,,,,,,,,6,33.33333333,1.081139722,0.885871983,1.081139722,1.970681667,6,5.939169239,6,3.093632925,4,8.75391513,4,2.64213042,-1.827767211,7.336354476,0.9245833,0.473535369,1.386238287,0.976843197,Parkhill,F,2,2,11.13611111,"11,1",145,8,22,4,18.18181818,2,Control,-6.604729177,1,1,1,,,23,64,,,,9.8833332,8,0.016915703,-15.624573,-0.4998717,-1.8797003,,,,,,,,,
143,0,0,6,3,3,1.889333333,WindowsLaptop,7,No,0,2,4,6.447,2.312285714,,-1,0.422952381,,0.357248228,0.707286954,0.590909412,0.577923435,0.096110275,-1.385080612,0.35718875,0.71489022,0.599384262,0.550006849,0.529544371,0.098057109,-1.38594982,-0.020462477,4,22.22222222,761.4444444,472.3821013,761.4444444,1209.5,6,1.666666667,2,0.5,4,10,1,3,4.42E-19,-3.333333333,0,0,5,1,Parkhill,F,2,0,7.916666667,"7,11",141,6,7,2,28.57142857,2,Control,-21.83920266,1.75,1.5,2,21,52,6,37,89,90,25,7.9166665,5,0.59696555,310.31824,0.057078853,0.4343141,0.58080202,0.46873602,-0.017968953,,0.66666669,,,,
143,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Parkhill,F,2,0,,,141,6,7,2,28.57142857,2,Control,-21.83920266,1.75,1.5,2,,,,,,,,7.9166665,,,,,,,,,,,,,,
143,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Parkhill,F,2,0,,,141,6,7,2,28.57142857,2,Control,-21.83920266,1.75,1.5,2,,,,,,,,7.9166665,,,,,,,,,,,,,,
144,0,0,6,6,0,2.290666667,WindowsLaptop,7,No,0,3,3,12.293,3.096428571,,3,0.805761905,,,,,,,,,,,,,,,,16,88.88888889,1899.777778,897.2148117,1899.777778,1869.4375,6,5.915,6,2.869,4,7.765,4,2.291,-0.956285714,4.262,0.438045408,0.639,-0.43,0.922853172,Parkhill,F,2,2,8.955555556,"8,11",143,4,4,1,25,2,Control,-70.68793354,3,3.5,2.5,,,14,48,,,,8.9555559,7,-0.43542218,237.4375,0.064022243,0.61884344,0.33789054,0.13903283,0.50339955,0.92261904,0.25,,,,
144,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Parkhill,F,2,,,,,4,4,1,25,,Control,-70.68793354,3,3.5,2.5,,,,,,,,8.9555559,,-0.21473242,141.85095,-0.67218453,,,,,,,,,,
144,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Parkhill,F,2,,,,,4,4,1,25,,Control,-70.68793354,3,3.5,2.5,,,,,,,,8.9555559,,,,,,,,,,,,,,
145,0,0,6,4,2,1.695333333,WindowsLaptop,7,Yes,1,3,3,11.438,2.988428571,,1,1.293095238,,,,,,,,,,,,,,,,5,27.77777778,2943.333333,2551.019358,2943.333333,4061.4,6,6.808333333,5,3.396,4,6.5825,4,2.079,-0.838,4.741333333,0.958415751,1.3905,-5.37,0.865451105,Parkhill,M,1,0,9.938888889,"9,11",139,7,17,2,11.76470588,2,Experimental,-10.59573855,1.75,1.5,2,34,64,18,53,117,115,86,9.9388885,5,-0.067390218,202.08752,-0.4026207,-0.8895452,-0.19122452,-0.10128659,-0.64508832,0.95833331,0.92261904,,,,
145,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Parkhill,M,1,0,,,139,7,17,2,11.76470588,2,Experimental,-10.59573855,1.75,1.5,2,,,,,,,,9.9388885,,,,,,,,,,,,,,
145,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Parkhill,M,1,0,,,139,7,17,2,11.76470588,2,Experimental,-10.59573855,1.75,1.5,2,,,,,,,,9.9388885,,,,,,,,,,,,,,
146,0,0,6,3,3,1.817,WindowsLaptop,7,Yes,1,2,4,8.781,2.612571429,,-1,0.795571429,,,,,,,,,,,,,,,,5,27.77777778,3208.055556,5405.733214,1961.235294,2051,6,4.253333333,5,2.094,4,10,1,3,-1.601714286,4.859333333,0.54836658,0,5,1,Parkhill,M,1,0,9.077777778,"9,0",137,5,6,1,16.66666667,2,Experimental,-17.01058627,2,2.5,1.5,22,46,17,53,99,99,50,9.0777779,5,0.85187489,64.006592,-0.14644153,0.21902959,0.38572997,-0.48662966,0.37462667,0.95833331,0.25,,,,
146,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Parkhill,M,1,0,,,137,5,6,1,16.66666667,2,Experimental,-17.01058627,2,2.5,1.5,,,,,,,,9.0777779,,,,,,,,,,,,,,
146,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Parkhill,M,1,0,,,137,5,6,1,16.66666667,2,Experimental,-17.01058627,2,2.5,1.5,,,,,,,,9.0777779,,,,,,,,,,,,,,
147,0,0,6,4,2,2.162,WindowsLaptop,7,No,0,3,3,8.767,2.434,,1,0.272,,,,,,,,,,,,,,,,4,22.22222222,1294.722222,1336.452671,1294.722222,1733.25,6,2.686666667,3,1.161,4,3.4175,4,1.152,1.491428571,-7.533333333,0.440037294,0.4735,-3.95,0.208040856,Parkhill,F,1,2,8.4,"8,4",135,6,14,5,22.72727273,2,Experimental,-6.138620251,1.5,1.5,1.5,34,68,18,55,123,120,92,8.3999996,4,-0.50190324,,,-0.81685179,0.44187567,0.32815021,1.297827,0.74404758,0.47619045,,,,
147,1,1,,3,3,3.05507,Win32,,Yes,1,,,3.556315,,1,,,3.556315,,,,,,,,,,,,,,,7,38.88888889,1.614958333,0.811002106,1.614958333,1.865798571,6,7.488888889,6,3.993809524,4,6.445238095,4,2.031428571,-1.829115646,8.890793651,0.685026429,1.396666667,-5.538095238,0.874882624,Parkhill,F,1,2,8.880555556,"8,10",135,6,14,5,22.72727273,2,Experimental,-6.138620251,1.5,1.5,1.5,,,15,54,,,,8.3999996,5,0.51989621,602.00757,0.86628938,-0.7680282,,,,,,,,,
147,2,1,,4,2,4.401375,Win32,,Yes,1,,,1.00281,,1,,,1.00281,,,,,,,,,,,,,,,10,55.55555556,1.559373056,0.722549689,1.559373056,1.7147085,6,8.311728395,6,4.193518519,4,8.474537037,4,2.49537037,-0.852380952,6.295061728,0.956162927,0.19212963,2.513888889,0.155256266,Parkhill,F,1,2,9.694444444,"9,8",135,6,14,5,22.72727273,2,Experimental,-6.138620251,1.5,1.5,1.5,,,23,66,,,,8.3999996,5,0.47665903,,,-0.66315788,,,,,,,,,
148,0,0,6,4,2,5.686166667,WindowsLaptop,7,No,0,3,3,4.993,2.015428571,,1,-3.670738095,,,,,,,,,,,,,,,,14,77.77777778,1793.388889,2001.138063,1793.388889,1154.928571,6,5.455,6,2.6855,4,8.21,4,2.471,-1.29,4.97,0.964572634,0.216,2.13,0.973216521,Parkhill,M,2,2,10.98611111,"10,11",144,6,13,2,14.28571429,2,Control,-6.62694949,,,,35,62,21,58,120,117,87,10.986111,6,-0.72415388,150.12225,-0.4886122,0.017724769,-0.43451929,-0.51852399,0.7547465,0.95833331,0.88690472,,,,
148,1,1,,2,4,5.465815,MacIntel,,Yes,1,,,6.777905,,1,,,6.777905,,,,,,,,,,,,,,,9,50,1.795956944,1.360269053,1.795956944,2.431829444,6,6.394133391,6,3.194592737,4,7.578984014,4,2.212411386,-1.053949653,5.082957176,0.993867605,0.548092086,-0.161476418,0.796707866,Parkhill,M,2,2,11.68888889,"11,8",144,6,13,2,14.28571429,2,Control,-6.62694949,,,,,,21,56,,,,10.986111,,0.39192516,177.75665,-0.22218168,,,,,,,,,,
148,2,1,,3,3,3.042755,MacIntel,,No,0,,,1.71686,,1,,,1.71686,,,,,,,,,,,,,,,18,100,0.675964167,0.71649538,0.675964167,0.675964167,6,9.370840567,6,4.686022497,4,2.485206887,2,0.497041377,-0.247149884,5.235865162,0.99920313,1.491124132,-9.970413773,0.6,Parkhill,M,2,2,12.18888889,"12,2",144,6,13,2,14.28571429,2,Control,-6.62694949,,,,,,21,56,,,,10.986111,7,-0.90473056,-125.10242,-0.90513968,1.0942631,,,,,,,,,
149,0,0,6,5,1,2.134166667,WindowsLaptop,7,No,0,3,3,9.559,2.344428571,,2,0.210261905,,,,,,,,,,,,,,,,3,16.66666667,3205.666667,2775.746662,3205.666667,4272.666667,6,1.666666667,2,0.5,4,10,1,3,-1.428571429,1.666666667,0.428571429,0,5,1,Churchfields,F,1,2,8.4,"8,4",132,7,17,9,37.5,2,Experimental,-0.29815558,1,1,1,28,56,17,53,109,108,73,8.3999996,6,0.30129826,556.68683,0.46476659,0.49162996,-0.50456429,0.59121287,0.15829498,0.95833331,0.92261904,,,,
149,1,1,,4,2,20.1121,Linux x86_64,,Yes,1,,,4.2876,,1,,,4.2876,,,,,,,,,,,,,,,7,38.88888889,2.453258611,1.981010947,2.453258611,3.321021429,6,7.505042649,6,3.752954826,4,9.708662796,4,2.940801659,-0.977980281,5.927973633,0.999834337,0.143608169,3.990621949,0.535179364,Churchfields,F,1,2,8.880555556,"8,10",132,7,17,9,37.5,2,Experimental,-0.29815558,1,1,1,,,18,60,,,,8.3999996,,0.015914842,167.99976,0.052127644,,,,,,,,,,
149,2,1,,5,1,5.800955,Win32,,Yes,1,,,5.67231,,1,,,5.67231,,,,,,,,,,,,,,,7,38.88888889,1.249068611,1.157294478,1.017452059,2.044057143,6,4.837963175,6,2.402314907,4,9.953703986,3,2.983333418,-2.20291013,7.548148629,0.974821058,0.009259372,4.907407125,0.147061358,Churchfields,F,1,2,9.591666667,"9,7",132,7,17,9,37.5,2,Experimental,-0.29815558,1,1,1,,,20,58,,,,8.3999996,8,0.41200048,135.73804,0.97497004,1.0358013,,,,,,,,,
150,0,0,6,5,1,2.2465,WindowsLaptop,7,Yes,1,2,4,8.844,2.249857143,,1,0.003357143,,0.392436493,0.532890773,0.491225711,0.559739515,-0.414385703,-1.634051659,0.390290108,0.486493431,0.480482341,0.482657955,0.566947666,-0.414756996,-1.636681713,0.084289711,3,16.66666667,2574.055556,3858.227381,1725.529412,7715.666667,6,6.563333333,6,3.305,4,8.77,4,2.604,-0.988,5.021333333,0.97836162,0.337,2.085,0.868596558,Churchfields,M,1,2,11.21666667,"11,2",133,7,17,4,12.5,2,Experimental,-6.557146636,1,1,1,34,58,18,51,109,108,73,11.216666,6,-0.32892811,-102.05554,-0.42123914,0.019122656,-0.68240488,-0.37884387,-0.077323318,0.95833331,0.64285713,,,,
150,1,1,,6,0,13.83015,Linux x86_64,,Yes,1,,,1.97286,,1,,,1.97286,,,,,,,,,,,,,,,2,11.11111111,2.023555,2.195944538,2.023555,5.2988825,6,4.863542048,6,2.367721691,4,8.934700203,4,2.78168869,-1.293421762,4.390518214,0.943031621,0.606656532,0.901417542,0.598042119,Churchfields,M,1,2,11.7,"11,8",133,7,17,4,12.5,2,Experimental,-6.557146636,1,1,1,,,9,32,,,,11.216666,6,1.089919,,,0.49538645,,,,,,,,,
